year,hour,temp
1993,11,+0190
1993,12,+0184
1993,13,+0180
1993,14,+0180
1993,15,+0170
1993,16,+0170
1993,18,+0177
1993,20,+0150
1993,21,+0134
1993,22,+0120
1993,23,+0120
1994,00,+0152
1994,01,+0160
1994,02,+0200
1994,03,+0229
1994,04,+0240
1994,05,+0250
1994,06,+0253
1994,07,+0260
1994,08,+0250
1994,09,+0254
1994,10,+0220
1994,11,+0200
1994,12,+0214
1994,13,+0180
1994,14,+0160
1994,15,+0156
1994,16,+0130
1994,18,+0131
1994,20,+0120
1994,21,+0108
1994,22,+0110
1994,23,+0120
1995,00,+0136
1995,01,+0140
1995,02,+0160
1995,03,+0176
1995,04,+0190
1995,05,+0190
1995,06,+0199
1995,07,+0200
1995,08,+0200
1995,09,+0200
1995,10,+0180
1995,11,+0170
1995,12,+0143
1995,13,+0140
1995,14,+0140
1995,15,+0111
1995,16,+0120
1995,18,+0095
1995,20,+0090
1995,21,+0084
1995,22,+0090
1995,23,+0090
1996,00,+0181
1996,01,+0180
1996,02,+0200
1996,03,+0227
1996,04,+0220
1996,05,+0250
1996,06,+0247
1996,07,+0240
1996,08,+0240
1996,09,+0237
1996,10,+0220
1996,11,+0210
1996,12,+0220
1996,13,+0200
1996,14,+0200
1996,15,+0211
1996,16,+0190
1996,17,+0170
1996,18,+0197
1996,20,+0160
1996,21,+0177
1996,22,+0150
1996,23,+0160
1997,00,+0162
1997,01,+0180
1997,02,+0190
1997,03,+0202
1997,04,+0210
1997,05,+0220
1997,06,+0209
1997,07,+0220
1997,08,+0230
1997,09,+0210
1997,10,+0190
1997,11,+0190
1997,12,+0191
1997,13,+0170
1997,14,+0180
1997,15,+0161
1997,16,+0160
1997,17,+0160
1997,18,+0113
1997,19,+0150
1997,20,+0110
1997,21,+0124
1997,22,+0110
1997,23,+0110
1998,00,+0226
1998,01,+0240
1998,02,+0270
1998,03,+0266
1998,04,+0280
1998,05,+0290
1998,06,+0289
1998,07,+0300
1998,08,+0300
1998,09,+0282
1998,10,+0260
1998,11,+0230
1998,12,+0203
1998,13,+0210
1998,14,+0190
1998,15,+0183
1998,16,+0160
1998,17,+0170
1998,18,+0180
1998,19,+0160
1998,20,+0160
1998,21,+0160
1998,22,+0150
1998,23,+0160
1999,00,+0167
1999,01,+0170
1999,02,+0150
1999,03,+0190
1999,04,+0150
1999,05,+0150
1999,06,+0176
1999,07,+0170
1999,08,+0160
1999,09,+0174
1999,10,+0160
1999,11,+0160
1999,12,+0166
1999,13,+0160
1999,14,+0160
1999,15,+0167
1999,17,+0160
1999,18,+0167
1999,19,+0150
1999,20,+0160
1999,21,+0166
1999,22,+0160
1999,23,+0170
2000,00,+0168
2000,01,+0170
2000,02,+0180
2000,03,+0204
2000,04,+0200
2000,05,+0210
2000,06,+0217
2000,07,+0210
2000,08,+0220
2000,09,+0213
2000,10,+0190
2000,11,+0190
2000,12,+0187
2000,13,+0190
2000,14,+0170
2000,15,+0177
2000,16,+0160
2000,17,+0170
2000,18,+0172
2000,19,+0160
2000,20,+0160
2000,21,+0170
2000,22,+0160
2000,23,+0160
2001,00,+0151
2001,01,+0170
2001,02,+0180
2001,03,+0220
2001,04,+0220
2001,05,+0240
2001,06,+0252
2001,07,+0260
2001,08,+0250
2001,09,+0250
2001,10,+0220
2001,11,+0210
2001,12,+0215
2001,13,+0190
2001,14,+0190
2001,15,+0186
2001,16,+0160
2001,17,+0160
2001,18,+0181
2001,19,+0150
2001,20,+0150
2001,21,+0178
2001,22,+0160
2001,23,+0170
2002,00,+0170
2002,01,+0180
2002,02,+0210
2002,03,+0232
2002,04,+0250
2002,05,+0260
2002,06,+0270
2002,07,+0270
2002,08,+0260
2002,09,+0262
2002,11,+0230
2002,12,+0222
2002,13,+0210
2002,14,+0200
2002,15,+0200
2002,16,+0190
2002,17,+0150
2002,18,+0160
2002,19,+0150
2002,20,+0140
2002,21,+0144
2002,22,+0140
2002,23,+0140
2003,00,+0190
2003,01,+0170
2003,02,+0160
2003,03,+0181
2003,04,+0150
2003,05,+0150
2003,06,+0154
2003,07,+0150
2003,08,+0150
2003,09,+0152
2003,10,+0140
2003,11,+0140
2003,12,+0144
2003,13,+0140
2003,14,+0140
2003,15,+0140
2003,16,+0140
2003,17,+0140
2003,18,+0142
2003,19,+0140
2003,20,+0130
2003,21,+0140
2003,22,+0130
2003,23,+0140
2004,00,+0162
2004,01,+0180
2004,02,+0210
2004,03,+0231
2004,04,+0240
2004,05,+0250
2004,06,+0263
2004,07,+0270
2004,08,+0260
2004,09,+0253
2004,10,+0230
2004,11,+0210
2004,12,+0214
2004,13,+0190
2004,14,+0180
2004,15,+0189
2004,16,+0160
2004,17,+0150
2004,18,+0165
2004,19,+0140
2004,20,+0140
2004,21,+0140
2004,22,+0140
2004,23,+0140
2005,00,+0174
2005,01,+0180
2005,02,+0210
2005,03,+0234
2005,04,+0240
2005,05,+0260
2005,06,+0266
2005,07,+0280
2005,08,+0270
2005,09,+0253
2005,10,+0230
2005,11,+0220
2005,12,+0220
2005,13,+0200
2005,14,+0190
2005,15,+0187
2005,16,+0190
2005,17,+0180
2005,18,+0173
2005,19,+0170
2005,20,+0170
2005,21,+0160
2005,22,+0160
2005,23,+0150
2006,00,+0202
2006,01,+0190
2006,02,+0220
2006,03,+0239
2006,04,+0250
2006,05,+0260
2006,06,+0267
2006,07,+0260
2006,08,+0260
2006,09,+0262
2006,10,+0240
2006,11,+0200
2006,12,+0204
2006,13,+0200
2006,14,+0190
2006,15,+0187
2006,16,+0160
2006,17,+0170
2006,18,+0168
2006,19,+0150
2006,20,+0140
2006,21,+0151
2006,22,+0150
2006,23,+0150
2007,00,+0198
2007,01,+0200
2007,02,+0210
2007,03,+0229
2007,04,+0230
2007,05,+0240
2007,06,+0251
2007,07,+0250
2007,08,+0250
2007,09,+0245
2007,10,+0230
2007,11,+0210
2007,12,+0185
2007,13,+0150
2007,14,+0140
2007,15,+0148
2007,16,+0140
2007,17,+0150
2007,18,+0150
2007,19,+0150
2007,20,+0160
2007,21,+0158
2007,22,+0150
2007,23,+0150
2008,00,+0150
2008,01,+0150
2008,02,+0170
2008,03,+0176
2008,04,+0180
2008,05,+0180
2008,06,+0200
2008,07,+0200
2008,08,+0190
2008,09,+0183
2008,10,+0170
2008,11,+0160
2008,12,+0140
2008,13,+0140
2008,14,+0120
2008,15,+0140
2008,16,+0110
2008,17,+0110
2008,18,+0100
2008,19,+0100
2008,20,+0100
2008,21,+0111
2008,22,+0100
2008,23,+0100
2009,00,+0180
2009,01,+0180
2009,02,+0190
2009,03,+0199
2009,04,+0200
2009,05,+0200
2009,06,+0210
2009,07,+0210
2009,08,+0220
2009,09,+0217
2009,10,+0200
2009,11,+0200
2009,12,+0200
2009,13,+0200
2009,14,+0200
2009,15,+0196
2009,16,+0190
2009,17,+0190
2009,18,+0180
2009,19,+0180
2009,20,+0180
2009,21,+0181
2009,22,+0180
2009,23,+0180
2010,00,+0170
2010,01,+0180
2010,02,+0210
2010,03,+0222
2010,04,+0240
2010,05,+0240
2010,06,+0240
2010,07,+0240
2010,08,+0240
2010,09,+0233
2010,10,+0170
2010,11,+0170
2010,12,+0160
2010,13,+0160
2010,14,+0180
2010,15,+0168
2010,16,+0150
2010,17,+0140
2010,18,+0110
2010,19,+0100
2010,20,+0100
2010,21,+0123
2010,22,+0110
2010,23,+0120
2011,00,+0170
2011,01,+0190
2011,02,+0220
2011,03,+0235
2011,04,+0250
2011,05,+0260
2011,06,+0270
2011,07,+0270
2011,08,+0260
2011,09,+0254
2011,10,+0220
2011,11,+0190
2011,12,+0170
2011,13,+0160
2011,14,+0170
2011,15,+0196
2011,16,+0160
2011,17,+0160
2011,18,+0140
2011,19,+0140
2011,20,+0140
2011,21,+0154
2011,22,+0140
2011,23,+0130
2012,00,+0180
2012,01,+0190
2012,02,+0220
2012,03,+0235
2012,04,+0250
2012,05,+0260
2012,06,+0270
2012,07,+0270
2012,08,+0260
2012,09,+0265
2012,10,+0200
2012,11,+0190
2012,12,+0170
2012,13,+0190
2012,14,+0160
2012,15,+0185
2012,16,+0140
2012,17,+0150
2012,18,+0130
2012,19,+0130
2012,20,+0130
2012,21,+0148
2012,22,+0130
2012,23,+0140
2013,00,+0160
2013,01,+0170
2013,02,+0190
2013,03,+0205
2013,04,+0230
2013,05,+0230
2013,06,+0240
2013,07,+0240
2013,08,+0240
2013,09,+0239
2013,10,+0170
2013,11,+0160
2013,12,+0140
2013,13,+0140
2013,14,+0140
2013,15,+0146
2013,16,+0110
2013,17,+0120
2013,18,+0100
2013,19,+0100
2013,20,+0100
2013,21,+0117
2013,22,+0090
2013,23,+0100
2014,00,+0180
2014,01,+0190
2014,02,+0190
2014,03,+0201
2014,04,+0210
2014,05,+0220
2014,06,+0230
2014,07,+0220
2014,08,+0210
2014,09,+0212
2014,10,+0190
2014,11,+0180
2014,12,+0170
2014,13,+0170
2014,14,+0170
2014,15,+0176
2014,16,+0160
2014,17,+0150
2014,18,+0150
2014,19,+0140
2014,20,+0130
2014,21,+0160
2014,22,+0130
2014,23,+0140
2015,00,+0170
2015,01,+0180
2015,02,+0220
2015,03,+0220
2015,04,+0240
2015,05,+0250
2015,06,+0270
2015,07,+0270
2015,08,+0260
2015,09,+0259
2015,10,+0230
2015,11,+0220
2015,12,+0180
2015,13,+0170
2015,14,+0170
2015,15,+0170
2015,16,+0150
2015,17,+0150
2015,18,+0130
2015,19,+0150
2015,20,+0140
2015,21,+0164
2015,22,+0150
2015,23,+0160
2016,00,+0190
2016,01,+0190
2016,02,+0190
2016,03,+0190
2016,04,+0190
2016,05,+0190
2016,06,+0200
2016,07,+0220
2016,08,+0210
2016,09,+0215
2016,10,+0190
2016,11,+0190
2016,12,+0180
2016,13,+0180
2016,14,+0190
2016,15,+0191
2016,16,+0200
2016,17,+0190
2016,18,+0190
2016,19,+0180
2016,20,+0190
2016,21,+0198
2016,22,+0170
2016,23,+0170
2017,00,+0210
2017,01,+0210
2017,02,+0210
2017,03,+0223
2017,04,+0180
2017,05,+0180
2017,06,+0180
2017,07,+0180
2017,08,+0190
2017,09,+0195
2017,10,+0170
2017,11,+0160
2017,12,+0140
2017,13,+0150
2017,14,+0160
2017,15,+0161
2017,16,+0120
2017,17,+0120
2017,18,+0110
2017,19,+0110
2017,20,+0110
2017,21,+0147
2017,22,+0130
2017,23,+0130
2018,00,+0180
2018,01,+0190
2018,02,+0210
2018,03,+0205
2018,04,+0230
2018,05,+0230
2018,06,+0240
2018,07,+0230
2018,08,+0230
2018,09,+0217
2018,10,+0190
2018,11,+0180
2018,12,+0150
2018,13,+0150
2018,14,+0130
2018,15,+0130
2018,16,+0130
2018,17,+0120
2018,18,+0120
2018,19,+0130
2018,20,+0120
2018,21,+0120
2018,22,+0120
2018,23,+0130
2019,00,+0210
2019,01,+0220
2019,02,+0250
2019,03,+0260
2019,04,+0280
2019,05,+0280
2019,06,+0300
2019,07,+0300
2019,08,+0300
2019,09,+0284
2019,10,+0210
2019,11,+0210
2019,12,+0190
2019,13,+0180
2019,14,+0190
2019,15,+0203
2019,16,+0190
2019,17,+0190
2019,18,+0190
2019,19,+0180
2019,20,+0150
2019,21,+0163
2019,22,+0150
2019,23,+0160
